taxonID,scientificName,kingdom,phylum,class,order,family,genus,nomenclaturalCode
gn_3314,"Rhinoplax vigil (Pennant, 1781)",Animalia,Chordata,Aves,Bucerotiformes,Bucerotidae,Rhinoplax,ICZN
gn_3315,"Anthracoceros marchei Oustalet, 1885",Animalia,Chordata,Aves,Bucerotiformes,Bucerotidae,Anthracoceros,ICZN
gn_3316,"Anthracoceros albirostris (Shaw, 1808)",Animalia,Chordata,Aves,Bucerotiformes,Bucerotidae,Anthracoceros,ICZN
gn_3317,"Anthracoceros coronatus (Boddaert, 1783)",Animalia,Chordata,Aves,Bucerotiformes,Bucerotidae,Anthracoceros,ICZN
gn_3318,"Anthracoceros montani (Oustalet, 1880)",Animalia,Chordata,Aves,Bucerotiformes,Bucerotidae,Anthracoceros,ICZN
gn_3319,"Anthracoceros malayanus (Raffles, 1822)",Animalia,Chordata,Aves,Bucerotiformes,Bucerotidae,Anthracoceros,ICZN
gn_3320,"Ocyceros griseus (Latham, 1790)",Animalia,Chordata,Aves,Bucerotiformes,Bucerotidae,Ocyceros,ICZN
gn_3321,"Ocyceros gingalensis (Shaw, 1812)",Animalia,Chordata,Aves,Bucerotiformes,Bucerotidae,Ocyceros,ICZN
gn_3322,"Ocyceros birostris (Scopoli, 1786)",Animalia,Chordata,Aves,Bucerotiformes,Bucerotidae,Ocyceros,ICZN
gn_3323,"Anorrhinus tickelli (Blyth, 1855)",Animalia,Chordata,Aves,Bucerotiformes,Bucerotidae,Anorrhinus,ICZN
gn_3324,"Anorrhinus austeni Jerdon, 1872",Animalia,Chordata,Aves,Bucerotiformes,Bucerotidae,Anorrhinus,ICZN
gn_3325,"Anorrhinus galeritus (Temminck, 1831)",Animalia,Chordata,Aves,Bucerotiformes,Bucerotidae,Anorrhinus,ICZN
gn_3326,"Aceros nipalensis (Hodgson, 1829)",Animalia,Chordata,Aves,Bucerotiformes,Bucerotidae,Aceros,ICZN
gn_3327,"Rhyticeros plicatus (Pennant, 1781)",Animalia,Chordata,Aves,Bucerotiformes,Bucerotidae,Rhyticeros,ICZN
gn_3328,"Rhyticeros narcondami Hume, 1873",Animalia,Chordata,Aves,Bucerotiformes,Bucerotidae,Rhyticeros,ICZN
gn_3329,"Rhyticeros undulatus (Shaw, 1812)",Animalia,Chordata,Aves,Bucerotiformes,Bucerotidae,Rhyticeros,ICZN
gn_3330,"Rhyticeros everetti Rothschild, 1898",Animalia,Chordata,Aves,Bucerotiformes,Bucerotidae,Rhyticeros,ICZN
gn_3331,"Rhyticeros subruficollis (Blyth, 1843)",Animalia,Chordata,Aves,Bucerotiformes,Bucerotidae,Rhyticeros,ICZN
gn_3332,"Rhyticeros cassidix (Temminck, 1823)",Animalia,Chordata,Aves,Bucerotiformes,Bucerotidae,Rhyticeros,ICZN
gn_3333,"Rhabdotorrhinus waldeni (Sharpe, 1877)",Animalia,Chordata,Aves,Bucerotiformes,Bucerotidae,Rhabdotorrhinus,ICZN
gn_3334,"Rhabdotorrhinus leucocephalus (Vieillot, 1816)",Animalia,Chordata,Aves,Bucerotiformes,Bucerotidae,Rhabdotorrhinus,ICZN
gn_3335,"Rhabdotorrhinus exarhatus (Temminck, 1823)",Animalia,Chordata,Aves,Bucerotiformes,Bucerotidae,Rhabdotorrhinus,ICZN
gn_3336,"Rhabdotorrhinus corrugatus (Temminck, 1832)",Animalia,Chordata,Aves,Bucerotiformes,Bucerotidae,Rhabdotorrhinus,ICZN
gn_3337,"Penelopides manillae (Boddaert, 1783)",Animalia,Chordata,Aves,Bucerotiformes,Bucerotidae,Penelopides,ICZN
gn_3338,"Penelopides mindorensis Steere, 1890",Animalia,Chordata,Aves,Bucerotiformes,Bucerotidae,Penelopides,ICZN
gn_3339,"Penelopides affinis Tweeddale, 1877",Animalia,Chordata,Aves,Bucerotiformes,Bucerotidae,Penelopides,ICZN
gn_3340,"Penelopides samarensis Steere, 1890",Animalia,Chordata,Aves,Bucerotiformes,Bucerotidae,Penelopides,ICZN
gn_3341,"Penelopides panini (Boddaert, 1783)",Animalia,Chordata,Aves,Bucerotiformes,Bucerotidae,Penelopides,ICZN
gn_3342,"Coracias naevius Daudin, 1800",Animalia,Chordata,Aves,Coraciiformes,Coraciidae,Coracias,ICZN
gn_3343,"Coracias benghalensis (Linnaeus, 1758)",Animalia,Chordata,Aves,Coraciiformes,Coraciidae,Coracias,ICZN
gn_3344,"Coracias affinis Horsfield, 1840",Animalia,Chordata,Aves,Coraciiformes,Coraciidae,Coracias,ICZN
gn_3345,"Coracias temminckii (Vieillot, 1819)",Animalia,Chordata,Aves,Coraciiformes,Coraciidae,Coracias,ICZN
gn_3346,"Coracias spatulatus Trimen, 1880",Animalia,Chordata,Aves,Coraciiformes,Coraciidae,Coracias,ICZN
gn_3347,"Coracias caudatus Linnaeus, 1766",Animalia,Chordata,Aves,Coraciiformes,Coraciidae,Coracias,ICZN
gn_3348,"Coracias abyssinicus Hermann, 1783",Animalia,Chordata,Aves,Coraciiformes,Coraciidae,Coracias,ICZN
gn_3349,"Coracias garrulus Linnaeus, 1758",Animalia,Chordata,Aves,Coraciiformes,Coraciidae,Coracias,ICZN
gn_3350,"Coracias cyanogaster Cuvier, 1816",Animalia,Chordata,Aves,Coraciiformes,Coraciidae,Coracias,ICZN
gn_3351,"Eurystomus gularis Vieillot, 1819",Animalia,Chordata,Aves,Coraciiformes,Coraciidae,Eurystomus,ICZN
gn_3352,"Eurystomus glaucurus (P. L. S. Müller, 1776)",Animalia,Chordata,Aves,Coraciiformes,Coraciidae,Eurystomus,ICZN
gn_3353,"Eurystomus orientalis (Linnaeus, 1766)",Animalia,Chordata,Aves,Coraciiformes,Coraciidae,Eurystomus,ICZN
gn_3354,"Eurystomus azureus G. R. Gray, 1861",Animalia,Chordata,Aves,Coraciiformes,Coraciidae,Eurystomus,ICZN
gn_3355,"Brachypteracias leptosomus (R. Lesson, 1833)",Animalia,Chordata,Aves,Coraciiformes,Brachypteraciidae,Brachypteracias,ICZN
gn_3356,"Geobiastes squamiger (Lafresnaye, 1838)",Animalia,Chordata,Aves,Coraciiformes,Brachypteraciidae,Geobiastes,ICZN
gn_3357,"Atelornis pittoides (Lafresnaye, 1834)",Animalia,Chordata,Aves,Coraciiformes,Brachypteraciidae,Atelornis,ICZN
gn_3358,"Atelornis crossleyi Sharpe, 1875",Animalia,Chordata,Aves,Coraciiformes,Brachypteraciidae,Atelornis,ICZN
gn_3359,"Uratelornis chimaera Rothschild, 1895",Animalia,Chordata,Aves,Coraciiformes,Brachypteraciidae,Uratelornis,ICZN
gn_3360,"Actenoides monachus (Bonaparte, 1850)",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Actenoides,ICZN
gn_3361,"Actenoides princeps (Reichenbach, 1851)",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Actenoides,ICZN
gn_3362,"Actenoides bougainvillei (Rothschild, 1904)",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Actenoides,ICZN
gn_3363,"Actenoides lindsayi (Vigors, 1831)",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Actenoides,ICZN
gn_3364,"Actenoides hombroni Bonaparte, 1850",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Actenoides,ICZN
gn_3365,"Actenoides concretus (Temminck, 1825)",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Actenoides,ICZN
gn_3366,"Melidora macrorrhina (R. Lesson, 1827)",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Melidora,ICZN
gn_3367,"Lacedo pulchella (Horsfield, 1821)",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Lacedo,ICZN
gn_3368,"Tanysiptera galatea G. R. Gray, 1859",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Tanysiptera,ICZN
gn_3369,"Tanysiptera ellioti Sharpe, 1870",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Tanysiptera,ICZN
gn_3370,"Tanysiptera riedelii J. Verreaux, 1866",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Tanysiptera,ICZN
gn_3371,"Tanysiptera carolinae Schlegel, 1871",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Tanysiptera,ICZN
gn_3372,"Tanysiptera hydrocharis G. R. Gray, 1858",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Tanysiptera,ICZN
gn_3373,"Tanysiptera sylvia Gould, 1850",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Tanysiptera,ICZN
gn_3374,"Tanysiptera nigriceps P. L. Sclater, 1877",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Tanysiptera,ICZN
gn_3375,"Tanysiptera nympha G. R. Gray, 1840",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Tanysiptera,ICZN
gn_3376,"Tanysiptera danae Sharpe, 1880",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Tanysiptera,ICZN
gn_3377,"Cittura cyanotis (Temminck, 1824)",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Cittura,ICZN
gn_3378,"Clytoceyx rex Sharpe, 1880",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Clytoceyx,ICZN
gn_3379,"Dacelo novaeguineae (Hermann, 1783)",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Dacelo,ICZN
gn_3380,"Dacelo leachii Vigors & Horsfield, 1827",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Dacelo,ICZN
gn_3381,"Dacelo tyro G. R. Gray, 1858",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Dacelo,ICZN
gn_3382,"Dacelo gaudichaud Gaimard, 1823",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Dacelo,ICZN
gn_3383,"Caridonax fulgidus (Gould, 1857)",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Caridonax,ICZN
gn_3384,"Pelargopsis capensis (Linnaeus, 1766)",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Pelargopsis,ICZN
gn_3385,"Pelargopsis melanorhyncha (Temminck, 1826)",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Pelargopsis,ICZN
gn_3386,Pelargopsis amauroptera (Pearson & JT. 1841),Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Pelargopsis,ICZN
gn_3387,"Halcyon coromanda (Latham, 1790)",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Halcyon,ICZN
gn_3388,"Halcyon smyrnensis (Linnaeus, 1758)",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Halcyon,ICZN
gn_3389,"Halcyon cyanoventris (Vieillot, 1818)",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Halcyon,ICZN
gn_3390,"Halcyon badia J. Verreaux & É. Verreaux, 1851",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Halcyon,ICZN
gn_3391,"Halcyon pileata (Boddaert, 1783)",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Halcyon,ICZN
gn_3392,"Halcyon leucocephala (P. L. S. Müller, 1776)",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Halcyon,ICZN
gn_3393,"Halcyon albiventris (Scopoli, 1786)",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Halcyon,ICZN
gn_3394,"Halcyon chelicuti (Stanley, 1814)",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Halcyon,ICZN
gn_3395,"Halcyon malimbica (Shaw, 1812)",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Halcyon,ICZN
gn_3396,"Halcyon senegalensis (Linnaeus, 1766)",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Halcyon,ICZN
gn_3397,"Halcyon senegaloides A. Smith, 1834",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Halcyon,ICZN
gn_3398,"Todiramphus nigrocyaneus (Wallace, 1862)",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Todiramphus,ICZN
gn_3399,"Todiramphus winchelli (Sharpe, 1877)",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Todiramphus,ICZN
gn_3400,"Todiramphus diops (Temminck, 1824)",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Todiramphus,ICZN
gn_3401,"Todiramphus lazuli (Temminck, 1830)",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Todiramphus,ICZN
gn_3402,"Todiramphus macleayii (Jardine & Selby, 1830)",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Todiramphus,ICZN
gn_3403,"Todiramphus albonotatus (E. P. Ramsay, 1884)",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Todiramphus,ICZN
gn_3404,"Todiramphus leucopygius (J. Verreaux, 1858)",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Todiramphus,ICZN
gn_3405,"Todiramphus farquhari (Sharpe, 1899)",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Todiramphus,ICZN
gn_3406,"Todiramphus funebris Bonaparte, 1850",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Todiramphus,ICZN
gn_3407,"Todiramphus chloris (Boddaert, 1783)",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Todiramphus,ICZN
gn_3408,"Todiramphus sordidus (Gould, 1842)",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Todiramphus,ICZN
gn_3409,"Todiramphus colonus (E. Hartert, 1896)",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Todiramphus,ICZN
gn_3410,"Todiramphus albicilla (Dumont, 1823)",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Todiramphus,ICZN
gn_3411,"Todiramphus tristrami (E. L. Layard, 1880)",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Todiramphus,ICZN
gn_3412,"Todiramphus sacer (J. F. Gmelin, 1788)",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Todiramphus,ICZN
gn_3413,"Todiramphus enigma (E. Hartert, 1904)",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Todiramphus,ICZN
gn_3414,"Todiramphus cinnamominus (Swainson, 1821)",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Todiramphus,ICZN
gn_3415,"Todiramphus pelewensis (Wiglesworth, 1891)",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Todiramphus,ICZN
gn_3416,"Todiramphus reichenbachii Hartlaub, 1852",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Todiramphus,ICZN
gn_3417,"Todiramphus saurophagus (Gould, 1843)",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Todiramphus,ICZN
gn_3418,"Todiramphus sanctus (Vigors & Horsfield, 1827)",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Todiramphus,ICZN
gn_3419,"Todiramphus recurvirostris Lafresnaye, 1842",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Todiramphus,ICZN
gn_3420,"Todiramphus australasia (Vieillot, 1818)",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Todiramphus,ICZN
gn_3421,"Todiramphus tutus (J. F. Gmelin, 1788)",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Todiramphus,ICZN
gn_3422,"Todiramphus ruficollaris (Holyoak, 1974)",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Todiramphus,ICZN
gn_3423,"Todiramphus veneratus (J. F. Gmelin, 1788)",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Todiramphus,ICZN
gn_3424,"Todiramphus gambieri (Oustalet, 1895)",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Todiramphus,ICZN
gn_3425,"Todiramphus gertrudae Murphy, 1924",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Todiramphus,ICZN
gn_3426,"Todiramphus godeffroyi (Finsch, 1877)",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Todiramphus,ICZN
gn_3427,"Todiramphus pyrrhopygius (Gould, 1841)",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Todiramphus,ICZN
gn_3428,"Syma torotoro R. Lesson, 1827",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Syma,ICZN
gn_3429,"Syma megarhyncha Salvadori, 1896",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Syma,ICZN
gn_3430,"Ispidina lecontei Cassin, 1856",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Ispidina,ICZN
gn_3431,"Ispidina picta (Boddaert, 1783)",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Ispidina,ICZN
gn_3432,"Corythornis madagascariensis (Linnaeus, 1766)",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Corythornis,ICZN
gn_3433,"Corythornis leucogaster (Fraser, 1843)",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Corythornis,ICZN
gn_3434,"Corythornis cristatus (Pallas, 1764)",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Corythornis,ICZN
gn_3435,"Corythornis vintsioides (Eydoux & Gervais, 1836)",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Corythornis,ICZN
gn_3436,"Alcedo coerulescens Vieillot, 1818",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Alcedo,ICZN
gn_3437,"Alcedo euryzona Temminck, 1830",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Alcedo,ICZN
gn_3438,"Alcedo quadribrachys Bonaparte, 1850",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Alcedo,ICZN
gn_3439,"Alcedo meninting Horsfield, 1821",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Alcedo,ICZN
gn_3440,"Alcedo atthis (Linnaeus, 1758)",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Alcedo,ICZN
gn_3441,"Alcedo semitorquata Swainson, 1823",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Alcedo,ICZN
gn_3442,"Alcedo hercules Laubmann, 1917",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Alcedo,ICZN
gn_3443,"Ceyx erithaca (Linnaeus, 1758)",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Ceyx,ICZN
gn_3444,"Ceyx melanurus (Kaup, 1848)",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Ceyx,ICZN
gn_3445,"Ceyx fallax (Schlegel, 1866)",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Ceyx,ICZN
gn_3446,"Ceyx lepidus Temminck, 1836",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Ceyx,ICZN
gn_3447,"Ceyx margarethae W. Blasius, 1890",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Ceyx,ICZN
gn_3448,"Ceyx wallacii Sharpe, 1868",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Ceyx,ICZN
gn_3449,"Ceyx cajeli Wallace, 1863",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Ceyx,ICZN
gn_3450,"Ceyx solitarius Temminck, 1836",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Ceyx,ICZN
gn_3451,"Ceyx dispar Rothschild & E. Hartert, 1914",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Ceyx,ICZN
gn_3452,"Ceyx mulcatus Rothschild & E. Hartert, 1914",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Ceyx,ICZN
gn_3453,"Ceyx sacerdotis E. P. Ramsay, 1882",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Ceyx,ICZN
gn_3454,"Ceyx meeki Rothschild, 1901",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Ceyx,ICZN
gn_3455,"Ceyx collectoris Rothschild & E. Hartert, 1901",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Ceyx,ICZN
gn_3456,"Ceyx malaitae Mayr, 1935",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Ceyx,ICZN
gn_3457,"Ceyx nigromaxilla Rothschild & E. Hartert, 1905",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Ceyx,ICZN
gn_3458,"Ceyx gentianus Tristram, 1879",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Ceyx,ICZN
gn_3459,"Ceyx cyanopectus Lafresnaye, 1840",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Ceyx,ICZN
gn_3460,"Ceyx argentatus Tweeddale, 1877",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Ceyx,ICZN
gn_3461,"Ceyx flumenicola Steere, 1890",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Ceyx,ICZN
gn_3462,"Ceyx azureus (Latham, 1801)",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Ceyx,ICZN
gn_3463,"Ceyx websteri (E. Hartert, 1898)",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Ceyx,ICZN
gn_3464,"Ceyx pusillus Temminck, 1836",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Ceyx,ICZN
gn_3465,"Chloroceryle amazona (Latham, 1790)",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Chloroceryle,ICZN
gn_3466,"Chloroceryle aenea (Pallas, 1764)",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Chloroceryle,ICZN
gn_3467,"Chloroceryle americana (J. F. Gmelin, 1788)",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Chloroceryle,ICZN
gn_3468,"Chloroceryle inda (Linnaeus, 1766)",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Chloroceryle,ICZN
gn_3469,"Megaceryle lugubris (Temminck, 1834)",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Megaceryle,ICZN
gn_3470,"Megaceryle maxima (Pallas, 1769)",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Megaceryle,ICZN
gn_3471,"Megaceryle torquata (Linnaeus, 1766)",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Megaceryle,ICZN
gn_3472,"Megaceryle alcyon (Linnaeus, 1758)",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Megaceryle,ICZN
gn_3473,"Ceryle rudis (Linnaeus, 1758)",Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Ceryle,ICZN
gn_3474,"Todus multicolor Gould, 1837",Animalia,Chordata,Aves,Coraciiformes,Todidae,Todus,ICZN
gn_3475,"Todus subulatus G. R. Gray, 1847",Animalia,Chordata,Aves,Coraciiformes,Todidae,Todus,ICZN
gn_3476,"Todus angustirostris Lafresnaye, 1851",Animalia,Chordata,Aves,Coraciiformes,Todidae,Todus,ICZN
gn_3477,"Todus todus (Linnaeus, 1758)",Animalia,Chordata,Aves,Coraciiformes,Todidae,Todus,ICZN
gn_3478,"Todus mexicanus R. Lesson, 1838",Animalia,Chordata,Aves,Coraciiformes,Todidae,Todus,ICZN
gn_3479,"Hylomanes momotula M. H. K. Lichtenstein, 1839",Animalia,Chordata,Aves,Coraciiformes,Momotidae,Hylomanes,ICZN
gn_3480,"Aspatha gularis (Lafresnaye, 1840)",Animalia,Chordata,Aves,Coraciiformes,Momotidae,Aspatha,ICZN
gn_3481,"Momotus mexicanus Swainson, 1827",Animalia,Chordata,Aves,Coraciiformes,Momotidae,Momotus,ICZN
gn_3482,"Momotus coeruliceps (Gould, 1836)",Animalia,Chordata,Aves,Coraciiformes,Momotidae,Momotus,ICZN
gn_3483,"Momotus lessonii R. Lesson, 1842",Animalia,Chordata,Aves,Coraciiformes,Momotidae,Momotus,ICZN
gn_3484,"Momotus subrufescens P. L. Sclater, 1853",Animalia,Chordata,Aves,Coraciiformes,Momotidae,Momotus,ICZN
gn_3485,"Momotus bahamensis (Swainson, 1838)",Animalia,Chordata,Aves,Coraciiformes,Momotidae,Momotus,ICZN
gn_3486,"Momotus momota (Linnaeus, 1766)",Animalia,Chordata,Aves,Coraciiformes,Momotidae,Momotus,ICZN
gn_3487,"Momotus aequatorialis Gould, 1858",Animalia,Chordata,Aves,Coraciiformes,Momotidae,Momotus,ICZN
gn_3488,"Baryphthengus martii (Spix, 1824)",Animalia,Chordata,Aves,Coraciiformes,Momotidae,Baryphthengus,ICZN
gn_3489,"Baryphthengus ruficapillus (Vieillot, 1818)",Animalia,Chordata,Aves,Coraciiformes,Momotidae,Baryphthengus,ICZN
gn_3490,"Electron carinatum (Du Bus de Gisignies, 1847)",Animalia,Chordata,Aves,Coraciiformes,Momotidae,Electron,ICZN
gn_3491,"Electron platyrhynchum (Leadbeater, 1829)",Animalia,Chordata,Aves,Coraciiformes,Momotidae,Electron,ICZN
gn_3492,"Eumomota superciliosa (Sandbach, 1837)",Animalia,Chordata,Aves,Coraciiformes,Momotidae,Eumomota,ICZN
gn_3493,"Nyctyornis amictus (Temminck, 1824)",Animalia,Chordata,Aves,Coraciiformes,Meropidae,Nyctyornis,ICZN
gn_3494,"Nyctyornis athertoni (Jardine & Selby, 1828)",Animalia,Chordata,Aves,Coraciiformes,Meropidae,Nyctyornis,ICZN
gn_3495,"Meropogon forsteni Bonaparte, 1850",Animalia,Chordata,Aves,Coraciiformes,Meropidae,Meropogon,ICZN
gn_3496,"Merops breweri (Cassin, 1859)",Animalia,Chordata,Aves,Coraciiformes,Meropidae,Merops,ICZN
gn_3497,"Merops muelleri (Cassin, 1857)",Animalia,Chordata,Aves,Coraciiformes,Meropidae,Merops,ICZN
gn_3498,"Merops mentalis Cabanis, 1889",Animalia,Chordata,Aves,Coraciiformes,Meropidae,Merops,ICZN
gn_3499,"Merops gularis Shaw, 1798",Animalia,Chordata,Aves,Coraciiformes,Meropidae,Merops,ICZN
gn_3500,"Merops hirundineus A. A. H. Lichtenstein, 1793",Animalia,Chordata,Aves,Coraciiformes,Meropidae,Merops,ICZN
gn_3501,"Merops pusillus P. L. S. Müller, 1776",Animalia,Chordata,Aves,Coraciiformes,Meropidae,Merops,ICZN
gn_3502,"Merops variegatus Vieillot, 1817",Animalia,Chordata,Aves,Coraciiformes,Meropidae,Merops,ICZN
gn_3503,"Merops lafresnayii Guérin-Méneville, 1843",Animalia,Chordata,Aves,Coraciiformes,Meropidae,Merops,ICZN
gn_3504,"Merops oreobates (Sharpe, 1892)",Animalia,Chordata,Aves,Coraciiformes,Meropidae,Merops,ICZN
gn_3505,"Merops bulocki Vieillot, 1817",Animalia,Chordata,Aves,Coraciiformes,Meropidae,Merops,ICZN
gn_3506,"Merops bullockoides A. Smith, 1834",Animalia,Chordata,Aves,Coraciiformes,Meropidae,Merops,ICZN
gn_3507,"Merops revoilii Oustalet, 1882",Animalia,Chordata,Aves,Coraciiformes,Meropidae,Merops,ICZN
gn_3508,"Merops albicollis Vieillot, 1817",Animalia,Chordata,Aves,Coraciiformes,Meropidae,Merops,ICZN
gn_3509,"Merops boehmi Reichenow, 1882",Animalia,Chordata,Aves,Coraciiformes,Meropidae,Merops,ICZN
gn_3510,"Merops viridissimus Swainson, 1837",Animalia,Chordata,Aves,Coraciiformes,Meropidae,Merops,ICZN
gn_3511,"Merops cyanophrys (Cabanis & Heine, 1860)",Animalia,Chordata,Aves,Coraciiformes,Meropidae,Merops,ICZN
gn_3512,"Merops orientalis Latham, 1801",Animalia,Chordata,Aves,Coraciiformes,Meropidae,Merops,ICZN
gn_3513,"Merops persicus Pallas, 1773",Animalia,Chordata,Aves,Coraciiformes,Meropidae,Merops,ICZN
gn_3514,"Merops superciliosus Linnaeus, 1766",Animalia,Chordata,Aves,Coraciiformes,Meropidae,Merops,ICZN
